topic_link,date,user_id,user_rank,heading,reply_flag,topic_mark,body,views,found_helpful,image_flag,cateogry,normal_date
https://community.ebay.com/t5/Technical-Issues/No-option-to-ask-ebay-to-step-in-and-cant-call-due-to-Covid-to/td-p/30932688/jump-to/first-unread-message,"May 13, 2020 3:12:41 PM",disneyshopper,not appliable,No option to ask ebay to step in and cant call due to Covid to get my return resolved,1,,"ebay has made some slight changes in the Returns process.  If the seller does not respond to the Returns Request by sending a prepaid shipping label for the item's return, try going back on day 4 or 5, and perhaps the link to Ask ebay to step in will then appear.",27 Views,1,0,Technical-Issues,2020-05-13
https://community.ebay.com/t5/Selling/MBG-someone-check-my-math/td-p/30943716/jump-to/first-unread-message,"May 15, 2020 11:00:31 AM",rebell45,not appliable,MBG - someone check my math,1,,"Depends on what is being claimed, are you the seller or buyer?",177 Views,0,0,Selling,2020-05-15
https://community.ebay.com/t5/Selling/MBG-someone-check-my-math/td-p/30943716/jump-to/first-unread-message,"May 15, 2020 11:03:45 AM",ed8108,not appliable,MBG - someone check my math,1,,16 th,175 Views,1,0,Selling,2020-05-15
https://community.ebay.com/t5/Selling/MBG-someone-check-my-math/td-p/30943716/jump-to/first-unread-message,"May 15, 2020 11:19:30 AM",kensgiftshop,not appliable,MBG - someone check my math,1,,@wastingtime101 wrote:Latest ETA: April 16Plus 30 days: May 15Last day to file MBG claim for item not received: May 15? or May 14? Last day to file a claim will be May 16th.,162 Views,1,0,Selling,2020-05-15
https://community.ebay.com/t5/Selling/MBG-someone-check-my-math/td-p/30943716/jump-to/first-unread-message,"May 15, 2020 12:29:44 PM",wastingtime101,not appliable,MBG - someone check my math,1,,How do you figure that @kensgiftshop and @ed8108? May 16 is 31 days.,141 Views,0,0,Selling,2020-05-15
https://community.ebay.com/t5/Selling/MBG-someone-check-my-math/td-p/30943716/jump-to/first-unread-message,"May 15, 2020 12:38:14 PM",kensgiftshop,not appliable,MBG - someone check my math,1,,"@wastingtime101 wrote:How do you figure that @kensgiftshop and @ed8108? May 16 is 31 days. If the estimated delivery date was April 16th, you can't file a claim until the 17th.The 30 days start from April 17th.",134 Views,1,0,Selling,2020-05-15
https://community.ebay.com/t5/Selling/MBG-someone-check-my-math/td-p/30943716/jump-to/first-unread-message,"May 15, 2020 1:04:26 PM",wastingtime101,not appliable,MBG - someone check my math,1,,"Here's the ETA on the order details page: Tried to file a claim today May 15th and got this message, bad grammar and all: And before somebody asks - the buyer did not lose MBG coverage, never filed a claim on that account, and has only filed maybe 3 claims total in the last 10 years. The seller was already contacted and proved to be uncooperative - attempting to force the MBG clock to run out even though buyer said they would re-pay if the item eventually showed up. I think the eBay 30 day window should still be active today May 15. eBay CS said nothing more than to file with PayPal, but then all the eBay bucks used on the purchase are lost. CS did not say anything about the MBG window closing - they didn't address the time frame at all. I believe a claim should be able to be filed on eBay through May 15 at least but came here to find out if I'm wrong about that. Is the last date to file supposed to be May 14 or May 16? Is the eBay system messed up? I also want to make sure I understand what's going on so I can advise any of my buyers that may have questions. If the system is messed up I don't want to be clueless when angry buyers start messaging or going straight to credit card chargebacks when eBay kicks them out of the return window too early.",117 Views,0,2,Selling,2020-05-15
https://community.ebay.com/t5/Selling/MBG-someone-check-my-math/td-p/30943716/jump-to/first-unread-message,"May 15, 2020 1:17:43 PM",ed8108,not appliable,MBG - someone check my math,1,,"I would guess a system glitch, hopefully the rep has forwarded the issue to the tech dept for review.",110 Views,0,0,Selling,2020-05-15
https://community.ebay.com/t5/Selling/MBG-someone-check-my-math/td-p/30943716/jump-to/first-unread-message,"May 15, 2020 1:47:24 PM",glgenterprise,not appliable,MBG - someone check my math,1,,"What was the actual delivery date? When did you receive the item?Someone correct me if I'm wrong, but doesn't the clock start on the day the buyer received the item, not based on the latest estimated delivery date given by the (often wrong) eBay system?",97 Views,0,0,Selling,2020-05-15
https://community.ebay.com/t5/Selling/MBG-someone-check-my-math/td-p/30943716/jump-to/first-unread-message,"May 15, 2020 2:08:09 PM",ed8108,not appliable,MBG - someone check my math,1,,it's a item not received claim,86 Views,1,0,Selling,2020-05-15
https://community.ebay.com/t5/Selling/MBG-someone-check-my-math/td-p/30943716/jump-to/first-unread-message,"May 15, 2020 2:20:53 PM",wastingtime101,not appliable,MBG - someone check my math,1,,"@ed8108 wrote:I would guess a system glitch, hopefully the rep has forwarded the issue to the tech dept for review.The next rep gave a reason that it's outside the MBG 30 day window but didn't say anything more than that. Are they suddenly counting the clock starting on the first date of the ETA window and not the last date?",79 Views,0,0,Selling,2020-05-15
https://community.ebay.com/t5/Selling/MBG-someone-check-my-math/td-p/30943716/jump-to/first-unread-message,"May 15, 2020 2:49:25 PM",kensgiftshop,not appliable,MBG - someone check my math,1,,"@wastingtime101 wrote:Are they suddenly counting the clock starting on the first date of the ETA window and not the last date? No, it should be from the last estimated delivery date.If the last estimated delivery date was April 16th, an INR couldn't be filed until the 17th.Should be able file a claim any time between April 17th and May 16th.",63 Views,1,0,Selling,2020-05-15
https://community.ebay.com/t5/Selling/MBG-someone-check-my-math/td-p/30943716/jump-to/first-unread-message,"May 15, 2020 4:58:46 PM",glgenterprise,not appliable,MBG - someone check my math,1,,Sorry - I misread the original post. I thought it was a SNAD that OP was having an issue with. My bad.,39 Views,0,0,Selling,2020-05-15
https://community.ebay.com/t5/Selling/MBG-someone-check-my-math/td-p/30943716/jump-to/first-unread-message,"May 15, 2020 8:15:31 PM",myboardid,not appliable,MBG - someone check my math,1,,"RE: Your eBay bucks - I've seen posts from other buyers that said they did not get their eBay Bucks back when they made a claim through eBay, so it probably won't make any difference if you go through Paypal.

	----------------------------Successful and experienced seller since 1997, over 70,000 feedback, boardie since the boards were begun.",16 Views,0,0,Selling,2020-05-15
https://community.ebay.com/t5/Shipping-Returns/Buyer-damages-item-wants-to-return-for-refund/td-p/30942706/jump-to/first-unread-message,"May 15, 2020 5:26:32 AM",orangehound,not appliable,"Buyer damages item, wants to return for refund",1,,"If you offer returns, you (seller) are required to accept the returnIf a buyer is claiming it is damaged, then every seller (whether they offer returns or not) is required to either (a) accept the return and then refund, or (b) refund the money without requiring a return. ... the maximum deduction allowed by eBay is 50%The power to deduct from a refund is only available to Top Rated Sellers and those who offer free return shipping. Though you (seller) sold in good faith and are not at fault, you still have to refund at least 50%!?!?That's progress.  It used to be worse ... we used to have to refund 100% to abusive buyers on a false Money Back Guarantee claim. ... advise you to sell the returned broken item in order to recoup some of you loss.....advising fraud?It isn't fraud if you list it as broken. Ebay, who pays your bills...SELLERS!   How about actually standing behind us for a change!Do you realize that if eBay started providing financial protection to sellers that our fees would have to increase?  The money has to come from somewhere ... so, we would be paying 12-14% fees instead of 10%.",57 Views,0,0,Shipping-Returns,2020-05-15
https://community.ebay.com/t5/Shipping-Returns/Buyer-damages-item-wants-to-return-for-refund/td-p/30942706/jump-to/first-unread-message,"May 15, 2020 5:44:09 AM",pickermall,not appliable,"Buyer damages item, wants to return for refund",1,,"Check out the latest seller update from yesterday... FVF are going up, it appears, July 20",53 Views,1,0,Shipping-Returns,2020-05-15
https://community.ebay.com/t5/Shipping-Returns/Buyer-damages-item-wants-to-return-for-refund/td-p/30942706/jump-to/first-unread-message,"May 15, 2020 5:56:47 AM",orangehound,not appliable,"Buyer damages item, wants to return for refund",1,,"@pickermall wrote:Check out the latest seller update from yesterday... FVF are going up, it appears, July 20@pickermall I haven't gotten anything ... do you have a link? An increase doesn't surprise me ... eBay's sales levels have not been growing for 18 months, yet they have to show increased profits to share holders.   That's why we see change after change to milk sellers for more and more profit.",50 Views,1,1,Shipping-Returns,2020-05-15
